ID,Name,Key,EditType,EditTypeEX,IsTemplate,DropType,TriggerType,Model,Texture,TextureID,Quality,Chip,ShowType,ShowId,QualityLevel,ShowQuality,InvolvedID,UnlockType,UnlockFlag,ReplaceID,ChipPrice,ChipNum,CondUnlcokType,FilterType,Type,CreateType,ClassificationType,SortId,EXSortId,TypeDesc,Version,UnlockWay,TypeDesc,Desc,GetWay,Icon,IsMeshModel,IconEffect,WieldSound,WieldImage,WieldScale,ThirdPersonScale,DropScale,WieldPeriod,StackMax,Usable,Range,ItemGroup,UseTarget,UseScript,UseScript2,EmitScript,EnchantTag,StuffType,EnchantAfterID,,CanExtract,Score,Cooldown,Skills,CostFoodLevel,HandEffect,HandEffect,Scale,ScriptMasking
22602,挑战者背包（3天）,ChallengerBackpack(3Days),,,,,,,,,,0,3,230,,5,,,,,,,,,6,0,,,,测试,,,,定制装扮,,#avatar_icon1000_230,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
22603,游戏版本过低,,,,,,,,,,,0,,,,-1,,,,,,,,,6,0,,,,测试,,,,游戏版本过低，请更新。,,unknown,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
22604,游戏版本过低,,,,,,,,,,,0,,,,-1,,,,,,,,,6,0,,,,测试,,,,游戏版本过低，请更新。,,unknown,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
22605,游戏版本过低,,,,,,,,,,,0,,,,-1,,,,,,,,,6,0,,,,测试,,,,游戏版本过低，请更新。,,unknown,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
23599,游戏版本过低,,,,,,,,,,,0,,,,-1,,,,,,,,,6,0,,,,测试,,,,,,unknown,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
23600,王卡专属脚印（30天）,,,,,,,,,,,0,3,129,,5,,,,,,,,,6,0,,,,测试,,,,定制装扮,,#avatar_icon1000_129,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
23601,王卡专属背饰（30天）,,,,,,,,,,,0,3,130,,5,,,,,,,,,6,0,,,,测试,,,,定制装扮,,#avatar_icon1000_130,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
23602,王卡专属表情（30天）,,,,,,,,,,,0,3,131,,5,,,,,,,,,6,0,,,,测试,,,,定制装扮,,#avatar_icon1000_131,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
23603,王卡专属衣服（30天）,,,,,,,,,,,0,3,132,,5,,,,,,,,,6,0,,,,测试,,,,定制装扮,,#avatar_icon1000_132,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
23604,王卡专属头饰（30天）,,,,,,,,,,,0,3,133,,5,,,,,,,,,6,0,,,,测试,,,,定制装扮,,#avatar_icon1000_133,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
23605,米兔（30天）,MiRabbit(30Days),,,,,,,,,,0,3,549,,5,,,,,,,,,6,0,,,,测试,,,,定制装扮,,#avatar_icon1000_549,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
23606,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,游戏版本过低，请更新。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23607,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,游戏版本过低，请更新。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23608,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,游戏版本过低，请更新。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23609,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,游戏版本过低，请更新。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24599,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,定制装扮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24600,安吉洛斯（30天）,Eva(30Days),,,,,,,,,,0,1,39,,5,,,,,,,,,6,0,,,,测试,,,,使用：获得该装扮30天使用时间。如果已永久解锁了该装扮，则获得一些迷你豆。,,#68,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
24601,定制装扮特权卡,,,,,,,,,,,0,,,,-1,,,,,,,,,6,0,,,,测试,,,,购买后可以获得大部分定制装扮的免费使用权，有效期30天，购买后立即生效,,icon24601,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
24699,30天装扮道具预留,,,,,,,,,,,0,,,,-1,,,,,,,,,6,0,,,,测试,,,,,,unknown,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
24700,头饰-美术测试,,,,,,,,,,,0,,,,-1,,,,,,,,,6,0,,,,测试,,,,,,unknown,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
24701,表情-美术测试,,,,,,,,,,,0,,,,-1,,,,,,,,,6,0,,,,测试,,,,,,unknown,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
24702,面饰-美术测试,,,,,,,,,,,0,,,,-1,,,,,,,,,6,0,,,,测试,,,,,,unknown,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
24703,上衣-美术测试,,,,,,,,,,,0,,,,-1,,,,,,,,,6,0,,,,测试,,,,,,unknown,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
24704,手饰-美术测试,,,,,,,,,,,0,,,,-1,,,,,,,,,6,0,,,,测试,,,,,,unknown,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
24705,裤子-美术测试,,,,,,,,,,,0,,,,-1,,,,,,,,,6,0,,,,测试,,,,,,unknown,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
24706,鞋子-美术测试,,,,,,,,,,,0,,,,-1,,,,,,,,,6,0,,,,测试,,,,,,unknown,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
24707,背饰-美术测试,,,,,,,,,,,0,,,,-1,,,,,,,,,6,0,,,,测试,,,,,,unknown,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
24708,脚印-美术测试,,,,,,,,,,,0,,,,-1,,,,,,,,,6,0,,,,测试,,,,,,unknown,,,,,0.6,0.6,,200,64,0,5,,7,,,,,,,,,,,,,,,,
24800,小猫咪-碎片,Kitty-Shard,,,,,,,,,2,1,5,3455,,-1,,,,,,,,,6,,,,,测试,,,,小猫咪坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@3455,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24801,小天马-碎片,Pony-Shard,,,,,,,,,2,1,5,3458,,-1,,,,,,,,,6,,,,,测试,,,,小天马坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@3458,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24802,林千树碎片,GrandpaLin-Shard,,,,,,,,,2,1,4,57,,-1,,,,,,,,,6,,,,,测试,,,,解锁装扮-林千树。在#cfa7a0f商店-装扮#n中查看。获取途径：活动获得,,#86,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24803,雪球球碎片,SnowLeopard-Shard,,,,,,,,,2,1,4,61,,-1,,,,,,,,,6,,,,,测试,,,,解锁装扮-雪球球。在#cfa7a0f商店-装扮#n中查看。获取途径：活动获得,,#90,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24804,轿子碎片,Hamster-Shard,,,,,,,,,2,1,5,3461,,-1,,,,,,,,,6,,,,,测试,,,,轿子坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@3461,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24805,蛙太郎碎片,,,,,,,,,,2,1,4,63,,-1,,,,,,,,,6,,,,,测试,,,,解锁装扮-蛙太郎。在#cfa7a0f商店-装扮#n中查看。获取途径：活动获得,,#92,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24806,装扮碎片,,,,,,,,,,,0,,,,-1,,,,,,,,,,,,,,,,,,可在筑梦礼盒的碎片商店内兑换装扮,,icon24806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24807,电玩少女铃音碎片,,,,,,,,,,2,1,4,68,,-1,,,,,,,,,6,,,,,测试,,,,解锁装扮-电玩少女铃音。在#cfa7a0f商店-装扮#n中查看。获取途径：活动获得,,#97,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24808,全能玩家劳尔碎片,,,,,,,,,,2,1,4,67,,-1,,,,,,,,,6,,,,,测试,,,,解锁装扮-全能玩家劳尔。在#cfa7a0f商店-装扮#n中查看。获取途径：活动获得,,#96,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24809,魔龙碎片,,,,,,,,,,2,1,5,3470,,-1,,,,,,,,,6,,,,,测试,,,,魔龙坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@3470,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24810,色彩旅行者达奇碎片,,,,,,,,,,2,1,4,77,,-1,,,,,,,,,6,,,,,测试,,,,解锁装扮——达奇。在商店—装扮中查看。获取途径：活动获得,,#212,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24811,月亮坐骑碎片,,,,,,,,,,2,1,5,3479,,-1,,,,,,,,,6,,,,,测试,,,,月亮坐骑在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@3479,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24812,塔莉娅碎片,,,,,,,,,,2,1,4,78,,-1,,,,,,,,,6,,,,,测试,,,,解锁装扮-塔莉娅。在#cfa7a0f商店-装扮#n中查看。获取途径：兑换码兑换,,#213,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24813,余小欢碎片,,,,,,,,,,2,1,4,83,,-1,,,,,,,,,6,,,,,测试,,,,解锁装扮-余小欢。在#cfa7a0f商店-装扮#n中查看。获取途径：兑换码兑换,,#218,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24814,章小丸碎片,,,,,,,,,,2,1,4,84,,-1,,,,,,,,,6,,,,,测试,,,,解锁装扮-章小丸。在#cfa7a0f商店-装扮#n中查看。获取途径：兑换码兑换,,#219,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24815,圣夜雪橇碎片,,,,,,,,,,2,1,5,3484,,-1,,,,,,,,,6,,,,,测试,,,,圣夜雪橇坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@3484,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24816,嘟嘟车碎片,,,,,,,,,,2,1,5,3487,,-1,,,,,,,,,6,,,,,测试,,,,嘟嘟车坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：福利商店兑换获得,,@3487,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24817,福牛碎片,,,,,,,,,,2,1,5,3489,,-1,,,,,,,,,6,,,,,测试,,,,福运哞哞。在#cfa7a0f商店-坐骑#n中查看。获取途径：福利商店兑换获得,,@3489,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24818,巨鲸碎片,,,,,,,,,,2,1,5,3492,,-1,,,,,,,,,6,,,,,测试,,,,巨鲸坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@3491,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24819,莲花碎片,,,,,,,,,,2,1,5,3496,,-1,,,,,,,,,6,,,,,测试,,,,莲花坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@3496,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24820,九色鹿碎片,,,,,,,,,,2,1,5,4502,,-1,,,,,,,,,6,,,,,测试,,,,九色鹿坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4501,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24821,临江仙 颂碎片,,,,,,,,,,2,1,4,109,,-1,,,,,,,,,6,,,,,测试,,,,解锁装扮-临江仙 颂。在#cfa7a0f商店-装扮#n中查看。获取途径：活动获得,,#244,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24822,橘子碎片,,,,,,,,,,2,1,4,111,,-1,,,,,,,,,6,,,,,测试,,,,解锁装扮-橘子。在#cfa7a0f商店-装扮#n中查看。获取途径：活动获得,,#246,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24823,泡泡碎片,,,,,,,,,,2,1,4,113,,-1,,,,,,,,,6,0,,,,测试,,,,解锁装扮-泡泡。在#cfa7a0f商店-装扮#n中查看。获取途径：活动获得,,#248,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24824,迷小酷碎片,,,,,,,,,,2,1,4,106,,-1,,,,,,,,,6,0,,,,测试,,,,解锁装扮-迷小酷。在#cfa7a0f商店-装扮#n中查看。获取途径：活动获得,,#241,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24825,哈鲁碎片,,,,,,,,,,2,1,4,136,,-1,,,,,,,,,6,0,,,,测试,,,,解锁装扮-哈鲁。在#cfa7a1f商店-装扮#n中查看。获取途径：幸运盲盒产出获得,,#271,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24826,沈一弦碎片,,,,,,,,,,2,1,4,191,,-1,,,,,,,,,6,0,,,,测试,,,,解锁装扮-沈一弦。在#cfa7a2f商店-装扮#n中查看。获取途径：运营活动获得,,#326,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24827,蜜多多碎片,,,,,,,,,,2,1,4,190,,-1,,,,,,,,,6,0,,,,测试,,,,解锁装扮-蜜多多。在#cfa7a3f商店-装扮#n中查看。获取途径：运营活动获得,,#325,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24828,烽灵碎片,,,,,,,,,,2,1,4,211,,-1,,,,,,,,,6,0,,,,测试,,,,解锁装扮-烽灵。在#cfa7a4f商店-装扮#n中查看。获取途径：运营活动获得,,#346,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24829,马红俊碎片,,,,,,,,,,2,1,4,244,,-1,,,,,,,,,6,0,,,,测试,,,,解锁装扮-马红俊。在#cfa7a4f商店-装扮#n中查看。获取途径：运营活动获得,,#379,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24830,野蛮人酋长碎片,,,,,,,,,,2,1,4,257,,-1,,,,,,,,,6,0,,,,测试,,,,解锁装扮-野蛮人酋长碎片。在#cfa7a4f商店-装扮#n中查看。获取途径：运营活动获得,,#392,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
24831,海外装扮碎片预留,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24832,海外装扮碎片预留,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25000,以上为装扮碎片预留,,,,,,,,,,,0,,,,-1,,,,,,,,,6,0,,,,测试,,,,游戏版本过低,,unknown,,,,,,,,200,64,0,5,,7,,,,,,,,,,,,,,,,
25001,皇家南瓜车碎片,,,,,,,,,,2,1,5,4506,,-1,,,,,,,,,6,,,,,测试,,,,皇家南瓜车坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：礼包抽奖,,@4506,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25002,精灵南瓜车碎片,,,,,,,,,,2,1,5,4507,,-1,,,,,,,,,6,,,,,测试,,,,精灵南瓜车坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4507,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25003,源码螺旋碎片,,,,,,,,,,2,1,5,4509,,-1,,,,,,,,,6,,,,,测试,,,,源码螺旋坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：在迷你编程app中获得（在应用商店搜索下载）,,@4509,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25004,三叶螺旋碎片,,,,,,,,,,2,1,5,4510,,-1,,,,,,,,,6,,,,,测试,,,,三叶螺旋坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：在迷你编程中完成会员付费课程,,@4510,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25005,灰甜绒绒碎片,,,,,,,,,,2,1,5,4512,,-1,,,,,,,,,6,,,,,测试,,,,小天鹅坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：活动获得,,@4512,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25006,星愿雪霜碎片,,,,,,,,,,2,1,5,4513,,-1,,,,,,,,,6,,,,,测试,,,,星愿雪霜天鹅坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：家园果实,,@4513,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25007,天鹅碎片,,,,,,,,,,2,1,5,4513,,-1,,,,,,,,,6,,,,,测试,,,,天鹅坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4514,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25008,勇士战机碎片,,,,,,,,,,2,1,5,4517,,-1,,,,,,,,,6,,,,,测试,,,,勇士战机坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：家园果实,,@4517,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25009,小飞机碎片,,,,,,,,,,2,1,5,4520,,-1,,,,,,,,,6,,,,,测试,,,,可兑换勇士战机坐骑或飞翼战机坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4519,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25010,无敌旋风碎片,,,,,,,,,,2,1,5,4523,,-1,,,,,,,,,6,,,,,测试,,,,无敌旋风坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：活动获得,,@4523,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25011,环海洛洛碎片,,,,,,,,,,2,1,5,4526,,-1,,,,,,,,,6,,,,,测试,,,,环海洛洛坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4525,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25012,尼东洛洛碎片,,,,,,,,,,2,1,5,4529,,-1,,,,,,,,,6,,,,,测试,,,,尼东洛洛坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4529,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25013,飞龙碎片,,,,,,,,,,2,1,5,4532,,-1,,,,,,,,,6,,,,,测试,,,,飞龙坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4532,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25014,画舫碎片,,,,,,,,,,2,1,5,4536,,-1,,,,,,,,,6,,,,,测试,,,,画舫坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4536,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25015,魔毯碎片,,,,,,,,,,2,1,5,4540,,-1,,,,,,,,,6,,,,,测试,,,,魔毯坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4540,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25016,机械鸟碎片,,,,,,,,,,2,1,5,4544,,-1,,,,,,,,,6,,,,,测试,,,,机械鸟坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4544,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25017,咕咕碎片,,,,,,,,,,2,1,5,4543,,-1,,,,,,,,,6,,,,,测试,,,,咕咕坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：活动礼包,,@4543,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25018,打碟机碎片,,,,,,,,,,2,1,5,4547,,-1,,,,,,,,,6,,,,,测试,,,,打碟机坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4547,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25019,花架碎片,,,,,,,,,,2,1,5,4550,,-1,,,,,,,,,6,,,,,测试,,,,花架坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：家园果实,,@4550,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25020,扇子碎片,,,,,,,,,,2,1,5,4553,,-1,,,,,,,,,6,,,,,测试,,,,扇子坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：活动获得,,@4553,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25021,旺财碎片,,,,,,,,,,2,1,5,4556,,-1,,,,,,,,,6,,,,,测试,,,,旺财坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：迷你点商城,,@4556,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25022,帝皇驹碎片,,,,,,,,,,2,1,5,4561,,-1,,,,,,,,,6,,,,,测试,,,,帝皇驹坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4561,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25023,布老虎碎片,,,,,,,,,,2,1,5,4565,,-1,,,,,,,,,6,,,,,测试,,,,布老虎坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4565,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25024,纸鹤碎片,,,,,,,,,,2,1,5,4573,,-1,,,,,,,,,6,,,,,测试,,,,纸鹤坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4573,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25025,沙漠之舟碎片,,,,,,,,,,2,1,5,4577,,-1,,,,,,,,,6,,,,,测试,,,,骆驼坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：家园果实,,@4576,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25026,仙钥碎片,,,,,,,,,,2,1,5,4584,,-1,,,,,,,,,6,,,,,测试,,,,仙钥坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4584,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25027,仙剑碎片,,,,,,,,,,2,1,5,4588,,-1,,,,,,,,,6,,,,,测试,,,,仙剑坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4588,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25028,画卷碎片,,,,,,,,,,2,1,5,4579,,-1,,,,,,,,,6,,,,,测试,,,,画卷坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4580,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25029,浴缸碎片,,,,,,,,,,2,1,5,4591,,-1,,,,,,,,,6,,,,,测试,,,,浴缸坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4591,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25030,狐仙碎片,,,,,,,,,,2,1,5,4595,,-1,,,,,,,,,6,,,,,测试,,,,狐仙坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4595,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25031,猫猫车碎片,,,,,,,,,,2,1,5,4598,,-1,,,,,,,,,6,,,,,测试,,,,猫猫车坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：特惠礼包,,@4598,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25032,骆驼碎片,,,,,,,,,,3,1,5,4604,,-1,,,,,,,,,6,,,,,测试,,,,骆驼坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：家园果实,,@4602,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25033,孔雀碎片,,,,,,,,,,3,1,5,4607,,-1,,,,,,,,,6,,,,,测试,,,,孔雀坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4607,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25034,月饼碎片,,,,,,,,,,3,1,5,4611,,-1,,,,,,,,,6,,,,,测试,,,,月饼坐骑。在#cfa7a0f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4611,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25035,芳华碎片,,,,,,,,,,3,1,5,4615,,-1,,,,,,,,,6,,,,,测试,,,,芳华坐骑。在#cfa7a1f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4615,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25036,滑板碎片,,,,,,,,,,3,1,5,4618,,-1,,,,,,,,,6,,,,,测试,,,,月饼坐骑。在#cfa7a2f商店-坐骑#n中查看。获取途径：家园果实,,@4618,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25037,飞天小猪碎片,,,,,,,,,,3,1,5,4624,,-1,,,,,,,,,6,,,,,测试,,,,飞天小猪坐骑。在#cfa7a2f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4624,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25038,兔子灯碎片,,,,,,,,,,3,1,5,4628,,-1,,,,,,,,,6,,,,,测试,,,,兔子灯坐骑。在#cfa7a3f商店-坐骑#n中查看。获取途径：活动获得,,@4628,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25039,妆盒碎片,,,,,,,,,,3,1,5,4633,,-1,,,,,,,,,6,,,,,测试,,,,妆盒坐骑。在#cfa7a4f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4633,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25040,雪花碎片,,,,,,,,,,3,1,5,4637,,-1,,,,,,,,,6,,,,,测试,,,,雪花坐骑。在#cfa7a5f商店-坐骑#n中查看。获取途径：坐骑抽卡机,,@4637,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25041,迷你变形车碎片,,,,,,,,,,3,1,5,4644,,-1,,,,,,,,,6,,,,,测试,,,,迷你变形车坐骑。在#cfa7a5f商店-坐骑#n中查看。获取途径：活动获得,,@4644,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25042,庆典之书碎片,,,,,,,,,,3,1,5,4646,,-1,,,,,,,,,6,,,,,测试,,,,庆典之书坐骑。在#cfa7a5f商店-坐骑#n中查看。获取途径：活动获得,,@4646,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25043,咕噜兽碎片,,,,,,,,,,3,1,5,4648,,-1,,,,,,,,,6,,,,,测试,,,,咕噜兽坐骑。在#cfa7a5f商店-坐骑#n中查看。获取途径：活动获得,,@4648,,,,,,,,200,9999,0,5,,,,,,,,,,,,,,,,,,
25500,以上为坐骑碎片预留,,,,,,,,,,,0,,,,-1,,,,,,,,,6,0,,,,测试,,,,游戏版本过低,,unknown,,,,,,,,200,64,0,5,,7,,,,,,,,,,,,,,,,
